region,island,deployment_year,recovery_year,depth,lat,lon,unit,sample,count,species,family,genus,taxon_level
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_A,FFS_770,3,Cyclodius_nitidus,Xanthidae,Cyclodius,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_A,FFS_769,1,Liomera_tristis,Xanthidae,Liomera,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_A,FFS-767,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_A,FFS_768,1,Platypodia_sp768,Xanthidae,Platypodia,morphospecies
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_A,FFS_773,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_A,FFS-766,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-721,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-751,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-752,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-753,9,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-754,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS_731,1,Cyclodius_nitidus,Xanthidae,Cyclodius,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-730,3,Cyclodius_nitidus,Xanthidae,Cyclodius,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-728,1,Liomera_bella,Xanthidae,Liomera,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS_726,1,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS_729,2,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS-727,3,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_B,FFS_725,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_C,FFS-831,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_C,FFS-832,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_C,FFS-833,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_C,FFS_811,1,Liomera_bella,Xanthidae,Liomera,species
northwest,FFS,2010,2013,8,23.8061,-166.230633,2013_FFS_32_C,FFS-808,2,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-887,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-888,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-889,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-880,1,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-879,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS_903,1,Pilodius_sp903,Pilumnidae,Pilodius,morphospecies
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-904,1,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_A,FFS-874,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-909,2,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-906,1,Charybdis_Charybdis_hawaiensis,Portunidae,Charybdis,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-941,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-942,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS_912,1,Liomera_bella,Xanthidae,Liomera,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-917,1,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-911,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS_910,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_B,FFS-923,2,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS-845,2,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS-868,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS-869,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS-870,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS_848,1,Leucosiidae_sp146,Leucosiidae,,morphospecies
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS-847,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS_850,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,FFS,2010,2013,9,23.836467,-166.266833,2013_FFS_33_C,FFS-846,2,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-463,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-464,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS_468,1,Cyclodius_nitidus,Xanthidae,Cyclodius,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-467,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-472,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-466,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-462,1,Huenia_heraldica,Epialtidae,Huenia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS_453,1,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-442,3,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-459,5,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS_450,2,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS_449,2,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS_471,1,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS_448,1,Thalamita_sp448,Portunidae,Thalamita,morphospecies
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-460,1,Pilumnus_taeniola,Pilumnidae,Pilumnus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_A,FFS-470,1,Xanthias_canaliculatus,Xanthidae,Xanthias,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-511,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-509,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-510,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS_503,2,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS_504,1,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-505,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS_508,1,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-547,1,Menaethius_orientalis,Epialtidae,Menaethius,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-519,1,Nucia_speciosa,Leucosiidae,Nucia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-507,7,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS_506,3,Pilumnus_sp2018,Pilumnidae,Pilumnus,morphospecies
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS-520,3,Thalamita_picta,Portunidae,Thalamita,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_B,FFS_518,1,Xanthias_canaliculatus,Xanthidae,Xanthias,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-596,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-579,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_591,1,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-589,2,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_611,1,Gaillardiellus_superciliaris,Xanthidae,Gaillardiellus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_604,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_595,2,Leucosiidae_sp595,Leucosiidae,,morphospecies
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-577,1,Lupocyclus_quinquedentatus,Portunidae,Lupocyclus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-582,1,Lybia_edmondsoni,Xanthidae,Lybia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_590,2,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-581,2,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-588,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_597,2,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_598,1,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS-593,5,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2010,2013,10,23.62792,-166.13538,2013_FFS_34_C,FFS_594,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-650,2,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-659,14,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-660,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS_661,1,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-658,3,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-649,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS_656,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-655,1,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_A,FFS-648,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_B,FFS-542,1,Juxtaxanthias_intonsus,Xanthidae,Juxtaxanthias,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_B,FFS-537,2,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_B,FFS-528,2,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-682,9,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-683,6,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-684,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-685,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-686,19,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-718,3,Cyclodius_nitidus,Xanthidae,Cyclodius,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS_681,1,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-676,4,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-680,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2010,2013,9,23.790615,-166.232022,2013_FFS_35_C,FFS-695,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-652,17,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-643,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-647,1,Liomera_crucifera,Xanthidae,Liomera,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-642,1,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-644,3,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-658,1,Polydectus_cupulifer,Xanthidae,Polydectus,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-661,4,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-646,2,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW_655,1,Xanthias_canaliculatus,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_A,HAW-645,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_B,HAW-769,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_B,HAW-764,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_B,HAW-770,1,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_B,HAW-767,2,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_B,HAW-763,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-695,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-705,12,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-696,1,Garthiella_aberrans,Xanthidae,Garthiella,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-712,1,Gonioinfradens_paucidentatus,Portunidae,Gonioinfradens,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-704,1,Huenia_heraldica,Epialtidae,Huenia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-698,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-699,2,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-709,5,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-701,2,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,HAW,2010,2013,15,18.96859682,-155.730732,2013_HAW_22_C,HAW-697,3,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW_437,1,Selwynia_sp502,Aphanodactylidae,Selwynia,morphospecies
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-430,25,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-424,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-419,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-425,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-431,1,Liomera_crucifera,Xanthidae,Liomera,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-433,1,Nucia_speciosa,Leucosiidae,Nucia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW_434,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-429,9,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW_436,1,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-435,1,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW_432,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-422,3,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_A,HAW-418,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-523,45,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-492,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-522,2,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-498,4,Liomera_crucifera,Xanthidae,Liomera,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-497,1,Lybia_edmondsoni,Xanthidae,Lybia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-496,11,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-495,9,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_B,HAW-491,1,Xanthias_canaliculatus,Xanthidae,Xanthias,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_C,HAW-567,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_C,HAW-576,13,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_C,HAW-894,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,HAW,2010,2013,15,19.03821667,-155.88255,2013_HAW_24_C,HAW-578,1,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU_519,5,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU_571,6,Chlorodiella_sp3,Xanthidae,Chlorodiella,morphospecies
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU_572,6,Chlorodiella_sp4,Xanthidae,Chlorodiella,morphospecies
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-525,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-521,2,Perinia_tumida,Epialtidae,Perinia,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-536,1,Pilumnus_acutifrons,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-535,5,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-520,1,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU_534,1,Simocarcinus_simplex,Epialtidae,Simocarcinus,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-537,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-538,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-539,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-529,2,Xanthias_canaliculatus,Xanthidae,Xanthias,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_A,KAU-524,3,Xanthias_latifrons,Xanthidae,Xanthias,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-619,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-620,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-621,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-611,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-603,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-574,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-575,4,Perinia_tumida,Epialtidae,Perinia,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU_578,1,Thalamita_picta,Portunidae,Thalamita,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-606,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,KAU,2010,2013,14,22.16405324,-159.298801,2013_KAU_02_B,KAU-573,4,Xanthias_latifrons,Xanthidae,Xanthias,species
